"tax_id","genbank.Accession","org_name","name_class","rRNA16S_genes","tRNA_genes","genome_size","total_genes","coding_genes","isolation_source","reference","ref_type"
1304,"NZ_CP009913","Streptococcus salivarius","scientific name",6,68,2188923,2035,1899,"oral cavity","NZ_CP009913","genbank_accession"
388919,"NC_009009","Streptococcus sanguinis SK36","scientific name",NA,NA,2388435,NA,NA," ","NC_009009","genbank_accession"
1814128,"NZ_CP014835","Streptococcus sp. HTS9","includes",6,68,2182100,2001,1870,"respiratory tract tissue","NZ_CP014835","genbank_accession"
568814,"NC_012923","Streptococcus suis BM407","scientific name",NA,NA,2170808,NA,NA,"human case of meningitis","NC_012923","genbank_accession"
1308,"NZ_CP013939","Streptococcus thermophilus","scientific name",6,67,1787436,1895,1689,"traditional dairy","NZ_CP013939","genbank_accession"
1051074,"NC_017581","Streptococcus thermophilus JIM 8232","scientific name",6,67,1929905,2005,1797," ","NC_017581","genbank_accession"
218495,"NC_012004","Streptococcus uberis 0140J","scientific name",5,59,1852352,1858,1762," ","NC_012004","genbank_accession"
68570,"NZ_CP007574","Streptomyces albulus","scientific name",7,70,9372401,7998,7542,"environment","NZ_CP007574","genbank_accession"
1888,"NZ_CP010519","Streptomyces albus","scientific name",6,65,8384669,6735,6397,"soil","NZ_CP010519","genbank_accession"
227882,"NC_003155","Streptomyces avermitilis MA-4680 = NBRC 14893","scientific name",6,72,9119895,7770,7431," ","NC_003155","genbank_accession"
749414,"NC_016582","Streptomyces bingchenggensis BCW-1","scientific name",6,66,11936683,9787,9309," ","NC_016582","genbank_accession"
1003195,"NC_017585","Streptomyces cattleya NRRL 8057 = DSM 46488","scientific name",6,64,8095515,7098,6949," ","NC_017585","genbank_accession"
1901,"NZ_CP016559","Streptomyces clavuligerus","scientific name",6,65,7590758,6121,5981,"soil","NZ_CP016559","genbank_accession"
100226,"NC_003888","Streptomyces coelicolor A3(2)","scientific name",NA,NA,9054847,NA,NA," ","NC_003888","genbank_accession"
1214242,"NC_021985","Streptomyces collinus Tu 365","scientific name",6,69,8377286,7170,6884," ","NC_021985","genbank_accession"
455632,"NC_010572","Streptomyces griseus subsp. griseus NBRC 13350","scientific name",6,66,8545929,7091,6935," ","NC_010572","genbank_accession"
1437453,"NZ_LN831788","Streptomyces leeuwenhoekii","scientific name",6,66,8122491,6915,6592,"salar de atacama, atacama desert","NZ_LN831788","genbank_accession"
47763,"NZ_CP017157","Streptomyces lydicus","scientific name",7,68,8201357,7128,6872,"china: tianjin","NZ_CP017157","genbank_accession"
146923,"NZ_CP015866","Streptomyces parvulus","scientific name",6,65,7766531,6883,6716," ","NZ_CP015866","genbank_accession"
38300,"NZ_CP011340","Streptomyces pristinaespiralis","scientific name",6,66,8532592,7282,7054," ","NZ_CP011340","genbank_accession"
1926,"NZ_LN997842","Streptomyces reticuli","scientific name",6,72,9336224,8046,7778,"soil","NZ_LN997842","genbank_accession"
285473,"NZ_CP017316","Streptomyces rubrolavendulae","scientific name",6,65,6543262,5473,5103,"soil","NZ_CP017316","genbank_accession"
680198,"NC_013929","Streptomyces scabiei 87.22","scientific name",6,75,10148695,8691,8440," ","NC_013929","genbank_accession"
444103,"NZ_CP011492","Streptomyces sp. CNQ-509","scientific name",5,57,8039333,6840,6521,"marine sediment","NZ_CP011492","genbank_accession"
1783515,"NZ_CP015098","Streptomyces sp. S10(2016)","scientific name",6,67,9083372,7976,7669,"soil","NZ_CP015098","genbank_accession"
1849967,"NZ_CP015849","Streptomyces sp. SAT1","scientific name",6,69,7472530,6344,6109," ","NZ_CP015849","genbank_accession"
362257,"NZ_CP010407","Streptomyces vietnamensis","scientific name",7,71,9153777,8143,7860,"soil","NZ_CP010407","genbank_accession"
653045,"NC_015951","Streptomyces violaceusniger Tu 4113","scientific name",6,65,11138313,9205,8734," ","NC_015951","genbank_accession"
408015,"NZ_CP009922","Streptomyces xiamenensis","scientific name",5,56,5961401,5340,5091,"sediment","NZ_CP009922","genbank_accession"
479432,"NC_013595","Streptosporangium roseum DSM 43021","scientific name",6,63,10369518,9070,8827," ","NC_013595","genbank_accession"
330779,"NC_007181","Sulfolobus acidocaldarius DSM 639","scientific name",1,48,2225959,2297,2224,"","NC_007181","genbank_accession"
429572,"NC_012589","Sulfolobus islandicus L.S.2.15","scientific name",1,45,2736272,2961,2767,"","NC_012589","genbank_accession"
273057,"NC_002754","Sulfolobus solfataricus P2","scientific name",1,45,2992245,3145,2896,"","NC_002754","genbank_accession"
273063,"NC_003106","Sulfolobus tokodaii str. 7","scientific name",1,46,2694756,2911,2776,"","NC_003106","genbank_accession"
1163617,"NC_022357","Sulfuricella denitrificans skB26","scientific name",2,45,3217213,3092,3001," ","NC_022357","genbank_accession"
709032,"NC_014754","Sulfuricurvum kujiense DSM 16994","scientific name",3,49,2819357,2829,2743," ","NC_014754","genbank_accession"
204536,"NC_012438","Sulfurihydrogenibium azorense Az-Fu1","scientific name",2,39,1640877,1735,1667," ","NC_012438","genbank_accession"
563040,"NC_014506","Sulfurimonas autotrophica DSM 16294","scientific name",4,43,2153198,2191,2128," ","NC_014506","genbank_accession"
326298,"NC_007575","Sulfurimonas denitrificans DSM 1251","scientific name",4,44,2201561,2189,2120," ","NC_007575","genbank_accession"
1223802,"NZ_AP012547","Sulfuritalea hydrogenivorans sk43H","scientific name",2,45,3802648,3612,3518," ","NZ_AP012547","genbank_accession"
760154,"NC_018002","Sulfurospirillum barnesii SES-3","scientific name",2,41,2510109,2541,2478," ","NC_018002","genbank_accession"
366522,"NZ_AP014724","Sulfurospirillum cavolei","scientific name",3,45,2698323,2713,2640,"chloroethene-contaminated groundwater","NZ_AP014724","genbank_accession"
525898,"NC_013512","Sulfurospirillum deleyianum DSM 6946","scientific name",3,43,2306351,2318,2258," ","NC_013512","genbank_accession"
1150621,"NZ_CP007201","Sulfurospirillum multivorans DSM 12446","scientific name",2,45,3175729,3287,3184," ","NZ_CP007201","genbank_accession"
206403,"NZ_CP011308","Sulfurovum lithotrophicum","scientific name",3,44,2217891,2217,2146," ","NZ_CP011308","genbank_accession"
292459,"NC_006177","Symbiobacterium thermophilum IAM 14863","scientific name",6,97,3566135,3322,3177," ","NC_006177","genbank_accession"
269084,"NC_006576","Synechococcus elongatus PCC 6301","scientific name",2,44,2696255,2664,2572," ","NC_006576","genbank_accession"
64471,"NC_008319","Synechococcus sp. CC9311","scientific name",2,43,2606748,2734,2658," ","NC_008319","genbank_accession"
316279,"NC_007513","Synechococcus sp. CC9902","scientific name",2,44,2234828,2406,2338," ","NC_007513","genbank_accession"
321332,"NC_007776","Synechococcus sp. JA-2-3B'a(2-13)","scientific name",2,44,3046682,2830,2720," ","NC_007776","genbank_accession"
321327,"NC_007775","Synechococcus sp. JA-3-3Ab","scientific name",2,46,2932766,2785,2636," ","NC_007775","genbank_accession"
1280380,"NZ_CP006269","Synechococcus sp. KORDI-100","scientific name",1,41,2789000,2916,2821,"seawater","NZ_CP006269","genbank_accession"
585423,"NZ_CP006270","Synechococcus sp. KORDI-49","scientific name",2,43,2585813,2622,2539,"seawater","NZ_CP006270","genbank_accession"
585425,"NZ_CP006271","Synechococcus sp. KORDI-52","scientific name",3,46,2572069,2705,2604,"seawater","NZ_CP006271","genbank_accession"
195253,"NC_019680","Synechococcus sp. PCC 6312","scientific name",1,42,3720499,3694,3540,"fresh water","NC_019680","genbank_accession"
32049,"NC_010475","Synechococcus sp. PCC 7002","scientific name",2,42,3409935,3229,3140," ","NC_010475","genbank_accession"
1173263,"NC_019691","Synechococcus sp. PCC 7502","scientific name",2,42,3583735,3689,3438,"sphagnum bog","NC_019691","genbank_accession"
316278,"NC_009482","Synechococcus sp. RCC307","scientific name",1,41,2224914,2415,2348," ","NC_009482","genbank_accession"
32051,"NC_009481","Synechococcus sp. WH 7803","scientific name",2,43,2366980,2505,2439," ","NC_009481","genbank_accession"
84588,"NC_005070","Synechococcus sp. WH 8102","scientific name",2,43,2434428,2616,2511," ","NC_005070","genbank_accession"
1148,"NC_000911","Synechocystis sp. PCC 6803","scientific name",2,41,3947019,3674,3599," ","NC_000911","genbank_accession"
335543,"NC_008554","Syntrophobacter fumaroxidans MPOB","scientific name",2,50,4990251,4207,4084," ","NC_008554","genbank_accession"
645991,"NC_015172","Syntrophobotulus glycolicus DSM 8271","scientific name",4,54,3406739,3363,3236," ","NC_015172","genbank_accession"
335541,"NC_008346","Syntrophomonas wolfei subsp. wolfei str. Goettingen G311","scientific name",3,46,2936195,2660,2548," ","NC_008346","genbank_accession"
643648,"NC_014220","Syntrophothermus lipocalidus DSM 12680","scientific name",2,45,2405559,2366,2287," ","NC_014220","genbank_accession"
56780,"NC_007759","Syntrophus aciditrophicus SB","scientific name",1,49,3179300,2967,2862," ","NC_007759","genbank_accession"
203275,"NC_016610","Tannerella forsythia 92A2","scientific name",2,46,3405521,2786,2662,"periodontal pocket","NC_016610","genbank_accession"
451,"NZ_LN614830","Tatlockia micdadei","scientific name",3,43,3310028,2946,2844," ","NZ_LN614830","genbank_accession"
1008459,"NC_016043","Taylorella asinigenitalis MCE3","scientific name",3,38,1638559,1544,1480," ","NC_016043","genbank_accession"
743973,"NC_018108","Taylorella equigenitalis ATCC 35865","scientific name",3,38,1732123,1602,1530," ","NC_018108","genbank_accession"
669041,"NZ_CP013671","Tenacibaculum dicentrarchi","scientific name",10,69,2918253,2542,2420,"skin lesion","NZ_CP013671","genbank_accession"
1209989,"NC_019954","Tepidanaerobacter acetatoxydans Re1","scientific name",2,52,2761252,2643,2539," ","NC_019954","genbank_accession"
377629,"NC_012997","Teredinibacter turnerae T7901","scientific name",3,40,5193164,4198,4113," ","NC_012997","genbank_accession"
586416,"NZ_CP008876","Terribacillus aidingensis","scientific name",8,56,3577082,3571,3448,"plant","NZ_CP008876","genbank_accession"
926566,"NC_018014","Terriglobus roseus DSM 18391","scientific name",2,53,5227858,4319,4176," ","NC_018014","genbank_accession"
401053,"NC_014963","Terriglobus saanensis SP1PR4","scientific name",1,46,5095226,4261,4163," ","NC_014963","genbank_accession"
945021,"NC_016052","Tetragenococcus halophilus NBRC 12172","scientific name",5,62,2562720,2529,2366," ","NC_016052","genbank_accession"
1298593,"NC_020888","Thalassolituus oleivorans MIL-1","scientific name",4,50,3920328,3600,3502," ","NC_020888","genbank_accession"
1123366,"NZ_CP004388","Thalassospira xiamenensis M-5 = DSM 17429","scientific name",4,61,4768950,4433,4319," ","NZ_CP004388","genbank_accession"
1134435,"NZ_CP014646","Thauera humireducens","scientific name",4,61,4171754,3873,3747," ","NZ_CP014646","genbank_accession"
1089553,"NC_018870","Thermacetogenium phaeum DSM 12270","scientific name",3,50,2939057,2894,2766," ","NC_018870","genbank_accession"
644966,"NC_014831","Thermaerobacter marianensis DSM 12885","scientific name",2,50,2844696,2370,2235," ","NC_014831","genbank_accession"
525903,"NC_013522","Thermanaerovibrio acidaminovorans DSM 6589","scientific name",NA,NA,1848474,NA,NA," ","NC_013522","genbank_accession"
580331,"NC_013921","Thermoanaerobacter italicus Ab9","scientific name",4,54,2451061,2399,2248," ","NC_013921","genbank_accession"
2325,"NZ_CP009170","Thermoanaerobacter kivui","scientific name",4,58,2397824,2425,2198,"marine sediment","NZ_CP009170","genbank_accession"
697303,"NC_015958","Thermoanaerobacter wiegelii Rt8.B1","scientific name",4,57,2785056,2717,2432,"freshwater hot spring","NC_015958","genbank_accession"
580327,"NC_014410","Thermoanaerobacterium thermosaccharolyticum DSM 571","scientific name",5,57,2785752,2732,2568," ","NC_014410","genbank_accession"
858215,"NC_015555","Thermoanaerobacterium xylanolyticum LX-11","scientific name",5,57,2534358,2435,2312,"frying pan springs (thermal spring)","NC_015555","genbank_accession"
717605,"NC_019897","Thermobacillus composti KWC4","scientific name",5,60,4355525,4020,3765,"composting reactor","NC_019897","genbank_accession"
525904,"NC_013525","Thermobaculum terrenum ATCC BAA-798","scientific name",2,50,3101581,2883,2786," ","NC_013525","genbank_accession"
269800,"NC_007333","Thermobifida fusca YX","scientific name",4,52,3642249,3098,3017," ","NC_007333","genbank_accession"
469371,"NC_014165","Thermobispora bispora DSM 43833","scientific name",4,53,4189976,3566,3403," ","NC_014165","genbank_accession"
391623,"NC_014804","Thermococcus barophilus MP","scientific name",1,46,2064237,2247,2169,"","NC_014804","genbank_accession"
163003,"NC_018015","Thermococcus cleftensis","scientific name",1,46,1950313,2099,2032,"deep-sea hydrothermal sulfide chimney","NC_018015","genbank_accession"
1505907,"NZ_CP008887","Thermococcus eurythermalis","scientific name",1,45,2126164,2288,2181,"oil-immersed sample","NZ_CP008887","genbank_accession"
593117,"NC_012804","Thermococcus gammatolerans EJ3","scientific name",1,46,2045438,2188,2111,"","NC_012804","genbank_accession"
69014,"NC_006624","Thermococcus kodakarensis KOD1","scientific name",1,47,2088737,2321,2233,"","NC_006624","genbank_accession"
523849,"NC_022084","Thermococcus litoralis DSM 5473","scientific name",1,45,2215172,2432,2292,"","NC_022084","genbank_accession"
195522,"NZ_CP007264","Thermococcus nautili","scientific name",1,46,1976356,2199,2127,"east pacific ridge","NZ_CP007264","genbank_accession"
523850,"NC_011529","Thermococcus onnurineus NA1","scientific name",1,46,1847607,2015,1936,"","NC_011529","genbank_accession"
582419,"NZ_CP006965","Thermococcus paralvinellae","scientific name",1,46,1957742,2138,2054,"","NZ_CP006965","genbank_accession"
604354,"NC_012883","Thermococcus sibiricus MM 739","scientific name",1,46,1845800,2007,1912,"","NC_012883","genbank_accession"
638303,"NC_013894","Thermocrinis albus DSM 14484","scientific name",1,43,1500577,1626,1567," ","NC_013894","genbank_accession"
75906,"NZ_CP007028","Thermocrinis ruber","scientific name",1,43,1521037,1653,1592," ","NZ_CP007028","genbank_accession"
667014,"NC_015681","Thermodesulfatator indicus DSM 15286","scientific name",2,49,2322224,2282,2199," ","NC_015681","genbank_accession"
289377,"NZ_CP008796","Thermodesulfobacterium commune DSM 2178","scientific name",1,46,1764045,1772,1682,"sediment of ink pot hot spring","NZ_CP008796","genbank_accession"
795359,"NC_015682","Thermodesulfobacterium geofontis OPF15","scientific name",1,46,1634377,1682,1608," ","NC_015682","genbank_accession"
747365,"NC_015499","Thermodesulfobium narugense DSM 14796","scientific name",2,46,1898865,1891,1825,"hot spring","NC_015499","genbank_accession"
289376,"NC_011296","Thermodesulfovibrio yellowstonii DSM 11347","scientific name",NA,NA,2003803,NA,NA," ","NC_011296","genbank_accession"
697581,"NZ_CP007493","Thermofilum carboxyditrophus 1505","scientific name",1,43,1754190,1909,1849,"","NZ_CP007493","genbank_accession"
368408,"NC_008698","Thermofilum pendens Hrk 5","scientific name",1,39,1813393,1926,1866,"","NC_008698","genbank_accession"
1550241,"NZ_CP009961","Thermofilum sp. 1807-2","includes",1,46,1611988,1697,1641,"sediment","NZ_CP009961","genbank_accession"
1184251,"NC_017954","Thermogladius cellulolyticus 1633","synonym",1,46,1356318,1450,1392,"","NC_017954","genbank_accession"
309801,"NC_011959","Thermomicrobium roseum DSM 5159","scientific name",2,48,2920744,2664,2559," ","NC_011959","genbank_accession"
471852,"NC_013510","Thermomonospora curvata DSM 43183","scientific name",4,59,5639016,4883,4730," ","NC_013510","genbank_accession"
273075,"NC_002578","Thermoplasma acidophilum DSM 1728","scientific name",1,45,1564906,1570,1508,"","NC_002578","genbank_accession"
273116,"NC_002689","Thermoplasma volcanium GSS1","scientific name",1,46,1584804,1615,1543,"","NC_002689","genbank_accession"
1054217,"NC_020892","Thermoplasmatales archaeon BRNA1","scientific name",1,45,1461105,1522,1465,"digesta samples from rumen","NC_020892","genbank_accession"
768679,"NC_016070","Thermoproteus tenax Kra 1","scientific name",1,44,1841542,2047,1959,"","NC_016070","genbank_accession"
999630,"NC_015315","Thermoproteus uzoniensis 768-20","scientific name",1,36,1936063,2174,2114,"","NC_015315","genbank_accession"
555079,"NC_014377","Thermosediminibacter oceani DSM 16646","scientific name",3,51,2280035,2313,2197,"deep sea sediment","NC_014377","genbank_accession"
484019,"NC_011653","Thermosipho africanus TCF52B","scientific name",3,48,2016657,2013,1907," ","NC_011653","genbank_accession"
391009,"NC_009616","Thermosipho melanesiensis BI429","scientific name",4,50,1915238,1973,1878," ","NC_009616","genbank_accession"
633148,"NC_014160","Thermosphaera aggregans DSM 11486","scientific name",1,44,1316595,1426,1368,"","NC_014160","genbank_accession"
197221,"NC_004113","Thermosynechococcus elongatus BP-1","scientific name",NA,NA,2593857,NA,NA," ","NC_004113","genbank_accession"
