"tax_id","org_name","strain","reference","biosample_id","genome_size","gc_content","total_genes","coding_genes","tRNA_genes","host","RefSeq_category","genome_status","ftp_path","ref_type"
446,"Legionella pneumophila","F4469","PRJNA314856","SAMN04544525",3439440,38.3,3133,2995,43,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/405/GCA_001969405.1_ASM196940v1","bioproject_id"
470,"Acinetobacter baumannii","LAC4","PRJNA328023","SAMN05362953",3988690,38.9864,3863,3617,72,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/295/GCA_001908295.1_ASM190829v1","bioproject_id"
287,"Pseudomonas aeruginosa","PA121617","PRJNA321921","SAMN05006707",6853510,65.7828,6566,6367,62,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/679/685/GCA_001679685.1_ASM167968v1","bioproject_id"
1311,"Streptococcus agalactiae","NCTC8187","PRJEB6403","SAMEA3856681",2052460,35.5,2147,1987,74,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/355/GCA_900475355.1_44087_E01","bioproject_id"
1314,"Streptococcus pyogenes","HarveyGAS","PRJNA413555","SAMN07757765",1852980,38.3,1877,1727,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/557/755/GCA_002557755.1_ASM255775v1","bioproject_id"
1382924,"Helicobacter pylori oki422","oki422","PRJNA215149","SAMN03081492",1634850,38.8,1594,1430,36,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/165/GCA_000600165.1_ASM60016v1","bioproject_id"
487,"Neisseria meningitidis","M22783","PRJNA319252","SAMN04883386",2180570,51.6,2517,2116,59,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/697/845/GCA_001697845.1_ASM169784v1","bioproject_id"
727,"Haemophilus influenzae","NCTC8455","PRJEB6403","SAMEA2822163",1865140,38.1,1840,1662,55,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/478/735/GCA_900478735.1_33763_D01","bioproject_id"
1274814,"Escherichia coli APEC O78","APEC O78","PRJNA184588","SAMN02603426",4798430,50.7,4975,4641,87,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/332/755/GCA_000332755.1_ASM33275v1","bioproject_id"
1773,"Mycobacterium tuberculosis","I0002801-4","PRJNA343736","SAMN06010171",4376070,65.6,4254,4112,45,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/895/825/GCA_001895825.1_ASM189582v1","bioproject_id"
1639,"Listeria monocytogenes","L1846","PRJNA243081","SAMN02712416",2947480,38,3025,2908,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/027/085/GCA_001027085.1_ASM102708v1","bioproject_id"
197,"Campylobacter jejuni","CJ677CC537","PRJNA268846","SAMN03246052",1633150,30.4,1716,1582,40,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/625/GCA_001506625.1_ASM150662v1","bioproject_id"
1280,"Staphylococcus aureus","33b","PRJNA268517","SAMN03251894",2872760,32.8,3016,2873,52,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/815/125/GCA_000815125.1_ASM81512v1","bioproject_id"
1029997,"Salmonella enterica subsp. enterica serovar Heidelberg str. SARA35","SARA35","PRJNA66675","SAMN01087969",4751210,52.2,4827,4553,82,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/486/045/GCA_000486045.2_ASM48604v2","bioproject_id"
702982,"Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26","SARA26","PRJNA42913","SAMN01805318",4686790,52,4697,4424,84,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/486/165/GCA_000486165.2_ASM48616v2","bioproject_id"
1280,"Staphylococcus aureus","26b_MRSA","PRJNA268517","SAMN03251899",2872780,32.8,3016,2872,52,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/815/165/GCA_000815165.1_ASM81516v1","bioproject_id"
197,"Campylobacter jejuni","CJ677CC542","PRJNA268846","SAMN03246057",1633600,30.4,1719,1582,40,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/645/GCA_001506645.1_ASM150664v1","bioproject_id"
1639,"Listeria monocytogenes","L2625","PRJNA243264","SAMN02713648",2896590,38.1,2957,2840,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/027/125/GCA_001027125.1_ASM102712v1","bioproject_id"
1773,"Mycobacterium tuberculosis","I0002353-6","PRJNA343736","SAMN06010490",4385580,65.6,4259,4104,45,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/895/845/GCA_001895845.1_ASM189584v1","bioproject_id"
1110693,"Escherichia coli str. K-12 substr. MDS42","K-12 substr. MDS42","PRJDB5","SAMD00006056",3976200,51.1,4017,3780,85,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/350/185/GCA_000350185.1_ASM35018v1","bioproject_id"
487,"Neisseria meningitidis","M22828","PRJNA319252","SAMN04883395",2172930,51.7,2494,2114,59,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/697/865/GCA_001697865.1_ASM169786v1","bioproject_id"
1382925,"Helicobacter pylori oki673","oki673","PRJNA215154","SAMN03081493",1595060,38.8,1573,1390,36,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/185/GCA_000600185.1_ASM60018v1","bioproject_id"
1314,"Streptococcus pyogenes","JS12","PRJNA388295","SAMN07174848",1810280,38.5,1811,1666,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/844/355/GCA_002844355.1_ASM284435v1","bioproject_id"
287,"Pseudomonas aeruginosa","PA_D1","PRJNA294254","SAMN04910034",6643820,66.2,6285,6120,63,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/745/GCA_001721745.1_ASM172174v1","bioproject_id"
470,"Acinetobacter baumannii","CMC-CR-MDR-Ab4","PRJNA296424","SAMN04096368",4156010,38.9749,4021,3822,74,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/205/GCA_001922205.1_ASM192220v1","bioproject_id"
446,"Legionella pneumophila","F4468","PRJNA314856","SAMN04544730",3439440,38.3,3133,2994,43,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/475/GCA_001989475.1_ASM198947v1","bioproject_id"
1447714,"Chlamydia trachomatis D/CS637/11","D/CS637/11","PRJNA234355","SAMN03890858",1050170,41.2643,975,914,37,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/183/765/GCA_001183765.1_ASM118376v1","bioproject_id"
28450,"Burkholderia pseudomallei","MSHR3763","PRJNA339871","SAMN04226303",7436980,67.8909,7650,7058,60,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/975/145/GCA_001975145.1_ASM197514v1","bioproject_id"
621,"Shigella boydii","NCTC 9850","PRJNA218110","SAMN08330245",4726290,51.1981,NA,NA,NA,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/175/GCA_002949175.1_ASM294917v1","bioproject_id"
573,"Klebsiella pneumoniae","W14","PRJNA321220","SAMN04992856",5495480,57.1624,5443,5186,87,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/646/625/GCA_001646625.1_ASM164662v1","bioproject_id"
135461,"Bacillus subtilis subsp. subtilis","SRCM100333","PRJNA389633","SAMN07204274",4169190,43.2852,4437,4048,87,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/201/995/GCA_002201995.1_ASM220199v1","bioproject_id"
29461,"Brucella suis","ZW046","PRJNA243997","SAMN02942803",3493280,57.3,3248,3124,50,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/755/085/GCA_000755085.1_ASM75508v1","bioproject_id"
29459,"Brucella melitensis","1","PRJEB23353","SAMEA104369532",3295110,57.2358,3359,3121,54,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/236/565/GCA_900236565.1_Bru_genome8","bioproject_id"
520,"Bordetella pertussis","VA-150","PRJNA321467","SAMN04867634",4113550,67.7,3972,3575,51,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/445/GCA_001686445.1_ASM168644v1","bioproject_id"
1590,"Lactobacillus plantarum","nF1","PRJNA479703","SAMN09602223",3191990,44.6097,3103,2921,67,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/325/395/GCA_003325395.1_ASM332539v1","bioproject_id"
1719,"Corynebacterium pseudotuberculosis","MB295","PRJNA256958","SAMN05509281",2369250,52.1,2187,2071,48,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/085/GCA_001969085.2_ASM196908v2","bioproject_id"
492670,"Bacillus velezensis","BS-37","PRJNA403940","SAMN07622372",4013890,46.5,4007,3814,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/076/535/GCA_003076535.1_ASM307653v1","bioproject_id"
492670,"Bacillus velezensis","W1","PRJNA445958","SAMN08803959",4237430,45.8,4272,4061,85,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/265/265/GCA_003265265.1_ASM326526v1","bioproject_id"
1719,"Corynebacterium pseudotuberculosis","MB154","PRJNA256958","SAMN05509267",2371210,52.1,2191,2000,48,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/095/GCA_001969095.2_ASM196909v2","bioproject_id"
1590,"Lactobacillus plantarum","TMW 1.1478","PRJNA390483","SAMN07236647",3387170,44.3117,3315,3146,68,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/345/375/GCA_003345375.1_ASM334537v1","bioproject_id"
520,"Bordetella pertussis","VA-52","PRJNA321467","SAMN04867631",4123410,67.7,3986,3630,52,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/465/GCA_001686465.1_ASM168646v1","bioproject_id"
29459,"Brucella melitensis","1","PRJEB23353","SAMEA104369534",3294990,57.2357,3358,3109,54,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/236/575/GCA_900236575.1_Bru_genome10","bioproject_id"
29461,"Brucella suis","ZW043","PRJNA243997","SAMN02942801",3440860,57.3,3216,3090,52,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/755/105/GCA_000755105.1_ASM75510v1","bioproject_id"
135461,"Bacillus subtilis subsp. subtilis","SRCM101392","PRJNA389959","SAMN07211386",4147170,43.8,4268,4056,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/202/035/GCA_002202035.1_ASM220203v1","bioproject_id"
573,"Klebsiella pneumoniae","AATZP","PRJNA279650","SAMN03455970",5566590,57.1357,5503,5269,87,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/648/215/GCA_001648215.1_ASM164821v1","bioproject_id"
621,"Shigella boydii","54-1621","PRJNA218110","SAMN08518226",4531300,50.9,NA,NA,NA,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/455/GCA_002949455.1_ASM294945v1","bioproject_id"
28450,"Burkholderia pseudomallei","2008724734","PRJNA352974","SAMN06007561",7482390,67.8197,7742,7126,62,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/110/945/GCA_002110945.1_ASM211094v1","bioproject_id"
813,"Chlamydia trachomatis","E/CS1025/11","PRJNA234355","SAMN03290707",1050540,41.2636,973,908,37,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/183/805/GCA_001183805.1_ASM118380v1","bioproject_id"
446,"Legionella pneumophila","D6026","PRJNA345024","SAMN05856001",3459120,38.3,3133,2977,43,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/813/715/GCA_002813715.1_ASM281371v1","bioproject_id"
470,"Acinetobacter baumannii","CMC-MDR-Ab59","PRJNA296424","SAMN04096369",4076360,39.0708,3910,3731,74,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/225/GCA_001922225.1_ASM192222v1","bioproject_id"
287,"Pseudomonas aeruginosa","PA_D2","PRJNA294254","SAMN04910045",6643000,66.2,6283,6120,63,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/765/GCA_001721765.1_ASM172176v1","bioproject_id"
1314,"Streptococcus pyogenes","TJ11-001","PRJNA445523","SAMN08793275",1939840,38.5,1988,1844,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/025/365/GCA_003025365.1_ASM302536v1","bioproject_id"
1382926,"Helicobacter pylori oki828","oki828","PRJNA215153","SAMN03081494",1600340,38.8,1586,1396,36,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/205/GCA_000600205.1_ASM60020v1","bioproject_id"
487,"Neisseria meningitidis","M25459","PRJNA319252","SAMN04883440",2173120,51.7,2500,2170,59,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/697/885/GCA_001697885.1_ASM169788v1","bioproject_id"
1335303,"Escherichia coli O104:H21 str. CFSAN002236","CFSAN002236","PRJNA230969","SAMN02147037",5045920,50.6616,5211,4866,90,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/464/955/GCA_000464955.2_ASM46495v2","bioproject_id"
1773,"Mycobacterium tuberculosis","M0002959-6","PRJNA343736","SAMN06010343",4386450,65.6,4259,4102,45,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/895/865/GCA_001895865.1_ASM189586v1","bioproject_id"
1639,"Listeria monocytogenes","L2624","PRJNA243265","SAMN02713668",2932500,38,2948,2838,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/027/165/GCA_001027165.1_ASM102716v1","bioproject_id"
197,"Campylobacter jejuni","CJ677CC528","PRJNA268846","SAMN03246043",1645190,30.3,1726,1583,40,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/665/GCA_001506665.1_ASM150666v1","bioproject_id"
1280,"Staphylococcus aureus","25b_MRSA","PRJNA268517","SAMN03251895",2872780,32.8,3016,2874,52,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/815/205/GCA_000815205.1_ASM81520v1","bioproject_id"
1029978,"Salmonella enterica subsp. enterica serovar Typhimurium str. SARA13","SARA13","PRJNA66667","SAMN01823705",4913630,52.2172,5019,4737,87,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/486/345/GCA_000486345.2_ASM48634v2","bioproject_id"
935705,"Salmonella enterica subsp. enterica serovar Thompson str. ATCC 8391","ATCC 8391","PRJNA61153","SAMN01823736",4690430,52.3,4720,4478,84,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/486/365/GCA_000486365.2_ASM48636v2","bioproject_id"
1280,"Staphylococcus aureus","27b_MRSA","PRJNA268517","SAMN03251896",2872770,32.8,3016,2873,52,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/815/245/GCA_000815245.1_ASM81524v1","bioproject_id"
197,"Campylobacter jejuni","CJ677CC538","PRJNA268846","SAMN03246053",1675950,30.3,1779,1636,40,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/685/GCA_001506685.1_ASM150668v1","bioproject_id"
1639,"Listeria monocytogenes","L2676","PRJNA243258","SAMN02713644",2947290,38,3018,2899,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/027/205/GCA_001027205.1_ASM102720v1","bioproject_id"
1773,"Mycobacterium tuberculosis","DK9897","PRJNA357378","SAMN06141171",4411510,65.6,4283,4106,45,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/485/GCA_001922485.1_ASM192248v1","bioproject_id"
1335916,"Escherichia coli LY180","LY180","PRJNA203308","SAMN02604176",4835600,50.9,4974,4657,85,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/468/515/GCA_000468515.1_ASM46851v1","bioproject_id"
487,"Neisseria meningitidis","M22160","PRJNA319252","SAMN04883373",2177340,51.7,2507,2168,59,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/697/905/GCA_001697905.1_ASM169790v1","bioproject_id"
1382927,"Helicobacter pylori oki898","oki898","PRJNA215151","SAMN03081495",1634880,38.8,1599,1461,36,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/225/GCA_000600225.1_ASM60022v1","bioproject_id"
1314,"Streptococcus pyogenes","NGAS979","PRJNA434749","SAMN08569881",1790940,38.5,1814,1666,67,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/203/475/GCA_003203475.1_ASM320347v1","bioproject_id"
287,"Pseudomonas aeruginosa","PA_D9","PRJNA294254","SAMN04910066",6645480,66.2,6290,6119,63,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/785/GCA_001721785.1_ASM172178v1","bioproject_id"
470,"Acinetobacter baumannii","CMC-CR-MDR-Ab66","PRJNA296424","SAMN04096370",4174160,38.9762,4045,3838,76,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/245/GCA_001922245.1_ASM192224v1","bioproject_id"
446,"Legionella pneumophila","D5945","PRJNA345024","SAMN05856000",3460780,38.3,3134,2978,43,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/813/735/GCA_002813735.1_ASM281373v1","bioproject_id"
813,"Chlamydia trachomatis","F/CS847/08","PRJNA234355","SAMN03290797",1050550,41.2636,972,906,37,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/183/825/GCA_001183825.1_ASM118382v1","bioproject_id"
28450,"Burkholderia pseudomallei","2011756295","PRJNA352974","SAMN06007566",7498320,67.8056,7677,7028,60,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/110/965/GCA_002110965.1_ASM211096v1","bioproject_id"
621,"Shigella boydii","59-248","PRJNA218110","SAMN08330253",4887220,50.9389,NA,NA,NA,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/475/GCA_002949475.1_ASM294947v1","bioproject_id"
573,"Klebsiella pneumoniae","BR","PRJNA323746","SAMN05188406",5420720,57.3423,5354,5047,86,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/663/195/GCA_001663195.1_ASM166319v1","bioproject_id"
1423,"Bacillus subtilis","ge28","PRJNA390048","SAMN07212162",4065430,43.8,4188,3972,89,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/202/055/GCA_002202055.1_ASM220205v1","bioproject_id"
29459,"Brucella melitensis","1","PRJEB23353","SAMEA104369526",3295070,57.2357,3356,3100,54,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/236/585/GCA_900236585.1_Bru_genome1","bioproject_id"
520,"Bordetella pertussis","VA-198","PRJNA321467","SAMN04867638",4128710,67.7,3994,3629,51,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/485/GCA_001686485.1_ASM168648v1","bioproject_id"
1590,"Lactobacillus plantarum","b-2","PRJNA436423","SAMN08624599",3211270,44.6,3120,2915,66,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/352/125/GCA_003352125.1_ASM335212v1","bioproject_id"
1719,"Corynebacterium pseudotuberculosis","MB278","PRJNA256958","SAMN05509268",2369900,52.1,2192,2054,48,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/145/GCA_001969145.2_ASM196914v2","bioproject_id"
492670,"Bacillus velezensis","DSYZ","PRJNA474548","SAMN09354865",4321460,45.7205,4363,4143,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/285/085/GCA_003285085.1_ASM328508v1","bioproject_id"
492670,"Bacillus velezensis","CBMB205","PRJNA308996","SAMN04419262",3929750,46.5,4113,3985,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/431/885/GCA_003431885.1_ASM343188v1","bioproject_id"
1719,"Corynebacterium pseudotuberculosis","MB302","PRJNA256958","SAMN05509285",2368810,52.1,2189,2060,48,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/165/GCA_001969165.2_ASM196916v2","bioproject_id"
1590,"Lactobacillus plantarum","IDCC3501","PRJNA486606","SAMN09858434",3242650,44.5,3147,2976,67,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/428/355/GCA_003428355.1_ASM342835v1","bioproject_id"
520,"Bordetella pertussis","VA-09","PRJNA321467","SAMN04867627",4113050,67.7,3975,3631,51,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/505/GCA_001686505.1_ASM168650v1","bioproject_id"
1423,"Bacillus subtilis","SX01705","PRJNA391556","SAMN07270555",4169020,43.7475,4299,4095,86,NA,NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/216/085/GCA_002216085.1_ASM221608v1","bioproject_id"
573,"Klebsiella pneumoniae","KPNIH39","PRJNA279611","SAMN03455930",5779670,56.9455,5859,5534,86,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/663/295/GCA_001663295.1_ASM166329v1","bioproject_id"
621,"Shigella boydii","59-2708","PRJNA218110","SAMN08330252",4856860,50.7,NA,NA,NA,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/495/GCA_002949495.1_ASM294949v1","bioproject_id"
28450,"Burkholderia pseudomallei","2013746878","PRJNA352974","SAMN06007572",7330380,67.9783,7579,7004,59,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/111/005/GCA_002111005.1_ASM211100v1","bioproject_id"
813,"Chlamydia trachomatis","Ia/CS190/96","PRJNA234355","SAMN03290798",1049500,41.2644,973,912,37,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/183/845/GCA_001183845.1_ASM118384v1","bioproject_id"
446,"Legionella pneumophila","D-4954","PRJNA376177","SAMN06928771",3661360,38.3,3326,3191,43,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/003/515/GCA_003003515.1_ASM300351v1","bioproject_id"
470,"Acinetobacter baumannii","AB042","PRJNA305150","SAMN04273154",4004720,39,3838,3663,72,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/765/GCA_001941765.1_ASM194176v1","bioproject_id"
287,"Pseudomonas aeruginosa","PA_D16","PRJNA294254","SAMN04914381",6681980,66.2,6326,6150,63,"human",NA,"Complete Genome","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/805/GCA_001721805.1_ASM172180v1","bioproject_id"
