"S.NO","ID","PHYLA","CLASS","ORDER","FAMILY","GENUS","SPECIES","STRAIN","ENVIRONMENT","PLANTSPHERE","HOST PHENOTYPE","PGPT BLAST-HMM COUNT","KEGG/IMG PGPT COUNT","IMG ISOLATION SITE","IMG SAMPLE ID","GENOME SIZE","GENE COUNT","IMG PROTEIN_COUNT","IS PUBLIC","IMG SEUQNECING STATUS","NCBI TAX ID","NCBI BIOPROJECT ID","NCBI BIOSAMPLE ID","NCBI REFSEQ ID","NCBI GBK ID","NCBI ASSEMBLY ID","NCBI WGS","NCBI LINK"
"4497","PAB_0000004500","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC14","Pseudomonas sp. NFACC14 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2286","single colony isolate|Endophytes|single colony isolate","2599185322","6763055","6063","5868","Yes","Permanent Draft","1566244","PRJNA265371","SAMN03159380","GCF_900106885.1","GCA_900106885.1","IMG-taxon 2599185322 annotated assembly","FNOA00000000.1","link"
"4498","PAB_0000004501","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC15-1","Pseudomonas sp. NFACC15-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2285","single colony isolate","2599185212","6765997","6049","5878","Yes","Permanent Draft","1566243","PRJNA265370","SAMN03159443","GCF_900103555.1","GCA_900103555.1","IMG-taxon 2599185212 annotated assembly","FMXJ00000000.1","link"
"4499","PAB_0000004502","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC16-2","Pseudomonas sp. NFACC16-2 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2256","single colony isolate","2599185306","6637356","6093","5895","Yes","Permanent Draft","1554560","PRJNA263048","SAMN05660640","GCF_900119205.1","GCA_900119205.1","IMG-taxon 2599185306 annotated assembly","FPIX00000000.1","link"
"4500","PAB_0000004503","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC17-2","Pseudomonas sp. NFACC17-2 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2254","single colony isolate","2599185308","6621546","6088","5898","Yes","Permanent Draft","1566192","PRJNA265281","SAMN03159386","GCF_900104075.1","GCA_900104075.1","IMG-taxon 2599185308 annotated assembly","FMYA00000000.1","link"
"4501","PAB_0000004504","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC19-2","Pseudomonas sp. NFACC19-2 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","1865","single colony isolate","2600254954","5100516","4776","4672","Yes","Permanent Draft","1566191","PRJNA265280","SAMN03159511","GCF_900119125.1","GCA_900119125.1","IMG-taxon 2600254954 annotated assembly","FPJD00000000.1","link"
"4502","PAB_0000004505","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC23-1","Pseudomonas sp. NFACC23-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2256","single colony isolate","2599185314","6621749","6082","5893","Yes","Permanent Draft","1566190","PRJNA265279","SAMN03159382","GCF_900109275.1","GCA_900109275.1","IMG-taxon 2599185314 annotated assembly","FNZL00000000.1","link"
"4503","PAB_0000004506","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC24-1","Pseudomonas sp. NFACC24-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2208","single colony isolate","2599185319","6637840","5935","5759","Yes","Permanent Draft","1566189","PRJNA265278","SAMN03159304","GCF_900115235.1","GCA_900115235.1","IMG-taxon 2599185319 annotated assembly","FOVS00000000.1","link"
"4504","PAB_0000004507","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC25","Pseudomonas sp. NFACC25 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2429","single colony isolate|Endophytes|single colony isolate","2599185288","6666191","6094","5975","Yes","Permanent Draft","1566188","PRJNA265277","SAMN03159437","GCF_900100935.1","GCA_900100935.1","IMG-taxon 2599185288 annotated assembly","FMUC00000000.1","link"
"4505","PAB_0000004508","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC32-1","Pseudomonas sp. NFACC32-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","787","single colony isolate","2599185312","5912071","5247","5114","Yes","Permanent Draft","1566198","PRJNA265289","SAMN03159507","GCF_900101215.1","GCA_900101215.1","IMG-taxon 2599185312 annotated assembly","FMUL00000000.1","link"
"4506","PAB_0000004509","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC36","Pseudomonas sp. NFACC36 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2014","single colony isolate|Endophytes|single colony isolate","2599185320","5963263","5308","5182","Yes","Permanent Draft","1566197","PRJNA265288","SAMN03159309","GCF_900119445.1","GCA_900119445.1","IMG-taxon 2599185320 annotated assembly","FPKB00000000.1","link"
"4507","PAB_0000004510","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC37-1","Pseudomonas sp. NFACC37-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2203","single colony isolate","2599185323","6688755","6027","5856","Yes","Permanent Draft","1566196","PRJNA265287","SAMN03159391","GCF_900101575.1","GCA_900101575.1","IMG-taxon 2599185323 annotated assembly","FMUZ00000000.1","link"
"4508","PAB_0000004511","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC39-1","Pseudomonas sp. NFACC39-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2143","single colony isolate","2599185300","6062622","5480","5312","Yes","Permanent Draft","1566195","PRJNA265286","SAMN03159293","GCF_900110355.1","GCA_900110355.1","IMG-taxon 2599185300 annotated assembly","FODL00000000.1","link"
"4509","PAB_0000004512","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC41-3","Pseudomonas sp. NFACC41-3 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2255","single colony isolate","2599185257","6492581","5963","5827","Yes","Permanent Draft","1566194","PRJNA265285","SAMN03159414","GCF_900109505.1","GCA_900109505.1","IMG-taxon 2599185257 annotated assembly","FOAE00000000.1","link"
"4510","PAB_0000004513","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC42-2","Pseudomonas sp. NFACC42-2 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2387","single colony isolate","2599185303","6512725","6031","5908","Yes","Permanent Draft","1566193","PRJNA265284","SAMN03159318","GCF_900116055.1","GCA_900116055.1","IMG-taxon 2599185303 annotated assembly","FOZO00000000.1","link"
"4511","PAB_0000004514","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC43","Pseudomonas sp. NFACC43 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2035","single colony isolate|Endophytes|single colony isolate","2599185302","5954930","5286","5161","Yes","Permanent Draft","1566203","PRJNA265294","SAMN03159352","GCF_900119645.1","GCA_900119645.1","IMG-taxon 2599185302 annotated assembly","FPKK00000000.1","link"
"4512","PAB_0000004515","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC44-2","Pseudomonas sp. NFACC44-2 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2317","single colony isolate","2599185315","6771107","6131","5975","Yes","Permanent Draft","1566202","PRJNA265293","SAMN03159405","GCF_900102655.1","GCA_900102655.1","IMG-taxon 2599185315 annotated assembly","FMWA00000000.1","link"
"4513","PAB_0000004516","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC45","Pseudomonas sp. NFACC45 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2107","single colony isolate|Endophytes|single colony isolate","2599185188","6164180","5577","5396","Yes","Permanent Draft","1566201","PRJNA265292","SAMN03159297","GCF_900113505.1","GCA_900113505.1","IMG-taxon 2599185188 annotated assembly","FOPO00000000.1","link"
"4514","PAB_0000004517","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC46-3","Pseudomonas sp. NFACC46-3 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2277","single colony isolate","2599185324","6590677","5972","5804","Yes","Permanent Draft","1566200","PRJNA265291","SAMN03159307","GCF_900114515.1","GCA_900114515.1","IMG-taxon 2599185324 annotated assembly","FOTH00000000.1","link"
"4515","PAB_0000004518","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC47-1","Pseudomonas sp. NFACC47-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2033","single colony isolate","2599185304","5951361","5279","5156","Yes","Permanent Draft","1566199","PRJNA265290","SAMN03159442","GCF_900119425.1","GCA_900119425.1","IMG-taxon 2599185304 annotated assembly","FPKC00000000.1","link"
"4516","PAB_0000004519","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC48-1","Pseudomonas sp. NFACC48-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2316","single colony isolate","2599185291","6775623","6141","5969","Yes","Permanent Draft","1566223","PRJNA265314","SAMN03159306","GCF_900116305.1","GCA_900116305.1","IMG-taxon 2599185291 annotated assembly","FPAL00000000.1","link"
"4517","PAB_0000004520","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC49-2","Pseudomonas sp. NFACC49-2 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2031","single colony isolate","2599185309","5969593","5344","5225","Yes","Permanent Draft","1566222","PRJNA265313","SAMN03159390","GCF_900119655.1","GCA_900119655.1","IMG-taxon 2599185309 annotated assembly","FPKL00000000.1","link"
"4518","PAB_0000004521","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC50-1","Pseudomonas sp. NFACC50-1 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2365","single colony isolate","2667528170","6786960","6160","5989","Yes","Permanent Draft","1566221","PRJNA265312","SAMN03159440","GCF_003003195.1","GCA_003003195.1","ASM300319v1","PVUC00000000.1","link"
"4519","PAB_0000004522","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC51","Pseudomonas sp. NFACC51 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2317","single colony isolate|Endophytes|single colony isolate","2599185289","6778765","6140","5971","Yes","Permanent Draft","1566220","PRJNA265311","SAMN03159429","GCF_900103575.1","GCA_900103575.1","IMG-taxon 2599185289 annotated assembly","FMXH00000000.1","link"
"4520","PAB_0000004523","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC52","Pseudomonas sp. NFACC52 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2191","single colony isolate|Endophytes|single colony isolate","2599185316","6320029","5746","5594","Yes","Permanent Draft","1566219","PRJNA265310","SAMN03159473","GCF_900114295.1","GCA_900114295.1","IMG-taxon 2599185316 annotated assembly","FOSO00000000.1","link"
"4521","PAB_0000004524","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC54","Pseudomonas sp. NFACC54 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2316","single colony isolate|Endophytes|single colony isolate","2599185321","6764560","6134","5975","Yes","Permanent Draft","1566218","PRJNA265309","SAMN03159302","GCF_900113555.1","GCA_900113555.1","IMG-taxon 2599185321 annotated assembly","FOPT00000000.1","link"
"4522","PAB_0000004525","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFACC56-3","Pseudomonas sp. NFACC56-3 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2196","single colony isolate","2599185325","6324919","5762","5592","Yes","Permanent Draft","1566217","PRJNA265308","SAMN03159481","GCF_900100025.1","GCA_900100025.1","IMG-taxon 2599185325 annotated assembly","FMTK00000000.1","link"
"4523","PAB_0000004526","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFIX10","Pseudomonas sp. NFIX10 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2197","single colony isolate|Endophytes|single colony isolate","2600254930","6431253","5862","5707","Yes","Permanent Draft","1566236","PRJNA265252","SAMN03159488","GCF_900111955.1","GCA_900111955.1","IMG-taxon 2600254930 annotated assembly","FOKH00000000.1","link"
"4524","PAB_0000004527","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFIX28","Pseudomonas sp. NFIX28 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2212","single colony isolate|Endophytes|single colony isolate","2600254931","6734225","6129","5989","Yes","Permanent Draft","1566235","PRJNA265251","SAMN03159453","GCF_900107395.1","GCA_900107395.1","IMG-taxon 2600254931 annotated assembly","FNPW00000000.1","link"
"4525","PAB_0000004528","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFIX46","Pseudomonas sp. NFIX46 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2181","single colony isolate|Endophytes|single colony isolate","2603880185","6379190","5842","5694","Yes","Permanent Draft","1566234","PRJNA265250","SAMN03159313","GCF_900102735.1","GCA_900102735.1","IMG-taxon 2603880185 annotated assembly","FMVX00000000.1","link"
"4526","PAB_0000004529","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFIX49","Pseudomonas sp. NFIX49 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2183","single colony isolate|Endophytes|single colony isolate","2603880199","6377649","5839","5689","Yes","Permanent Draft","1566233","PRJNA265249","SAMN03159312","GCF_900115915.1","GCA_900115915.1","IMG-taxon 2603880199 annotated assembly","FOYE00000000.1","link"
"4527","PAB_0000004530","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFIX51","Pseudomonas sp. NFIX51 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2302","single colony isolate|Endophytes|single colony isolate","2671180172","6495783","5961","5824","Yes","Permanent Draft","1566187","PRJNA265276","SAMN03159362","GCF_900177395.1","GCA_900177395.1","IMG-taxon 2671180172 annotated assembly","FXBP00000000.1","link"
"4528","PAB_0000004531","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFPP02","Pseudomonas sp. NFPP02 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2036","single colony isolate|Endophytes|single colony isolate","2599185189","5862825","5341","5202","Yes","Permanent Draft","1566216","PRJNA265307","SAMN03159398","GCF_900119355.1","GCA_900119355.1","IMG-taxon 2599185189 annotated assembly","FPJI00000000.1","link"
"4529","PAB_0000004532","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFPP04","Pseudomonas sp. NFPP04 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2253","single colony isolate|Endophytes|single colony isolate","2599185190","6285678","5723","5594","Yes","Permanent Draft","1566215","PRJNA265306","SAMN03159342","GCF_900113815.1","GCA_900113815.1","IMG-taxon 2599185190 annotated assembly","FOQS00000000.1","link"
"4530","PAB_0000004533","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFPP05","Pseudomonas sp. NFPP05 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2358","single colony isolate|Endophytes|single colony isolate","2599185168","6997636","6373","6249","Yes","Permanent Draft","1566214","PRJNA265305","SAMN03159476","GCF_900114815.1","GCA_900114815.1","IMG-taxon 2599185168 annotated assembly","FOUH00000000.1","link"
"4531","PAB_0000004534","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFPP07","Pseudomonas sp. NFPP07 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2265","single colony isolate|Endophytes|single colony isolate","2599185185","6652270","6067","5932","Yes","Permanent Draft","1566213","PRJNA265304","SAMN03159489","GCF_900115645.1","GCA_900115645.1","IMG-taxon 2599185185 annotated assembly","FOXG00000000.1","link"
"4532","PAB_0000004535","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFPP08","Pseudomonas sp. NFPP08 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2357","single colony isolate|Endophytes|single colony isolate","2599185166","6959206","6318","6194","Yes","Permanent Draft","1566212","PRJNA265303","SAMN03159416","GCF_900113795.1","GCA_900113795.1","IMG-taxon 2599185166 annotated assembly","FOQR00000000.1","link"
"4533","PAB_0000004536","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFPP09","Pseudomonas sp. NFPP09 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2355","single colony isolate|Endophytes|single colony isolate","2599185161","6960462","6322","6198","Yes","Permanent Draft","1566211","PRJNA265302","SAMN03159479","GCF_900119575.1","GCA_900119575.1","IMG-taxon 2599185161 annotated assembly","FPJV00000000.1","link"
"4534","PAB_0000004537","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFPP10","Pseudomonas sp. NFPP10 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2355","single colony isolate|Endophytes|single colony isolate","2599185162","6957254","6322","6197","Yes","Permanent Draft","1566210","PRJNA265301","SAMN03159355","GCF_900109535.1","GCA_900109535.1","IMG-taxon 2599185162 annotated assembly","FOAQ00000000.1","link"
"4535","PAB_0000004538","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. NFPP11","Pseudomonas sp. NFPP11 [RHIZ]","Plants","Rhizosphere","not_announced","not_announced","2255","single colony isolate|Endophytes|single colony isolate","2599185290","6289611","5729","5596","Yes","Permanent Draft","1566209","PRJNA265300","SAMN03159344","GCF_900113895.1","GCA_900113895.1","IMG-taxon 2599185290 annotated assembly","FORB00000000.1","link"
