"reference","genus","species","accession","acc_text","accession","ncbi_nucid","ncbi_taxid","name","ncbi_spid","ncbi_species","species","subsp","formasp","candidatus","ncbi_taxid","name","ncbi_spid","ncbi_species"
"gbm01163.pdf","Providencia","Providencia stuartii",NA,NA,NA,NA,NA,NA,NA,NA,"Providencia stuartii",FALSE,FALSE,FALSE,"588","Providencia stuartii","588","Providencia stuartii"
"gbm01164.pdf","Rahnella","Rahnella aquatilis","AJ233426","accession number (16S rRNA): AJ233426.","AJ233426","4582208","745277","Rahnella aquatilis CIP 78.65 = ATCC 33071","34038","Rahnella aquatilis","Rahnella aquatilis",FALSE,FALSE,FALSE,"34038","Rahnella aquatilis","34038","Rahnella aquatilis"
"gbm01165.pdf","Saccharobacter","Saccharobacter fermentatus",NA,NA,NA,NA,NA,NA,NA,NA,"Saccharobacter fermentatus",FALSE,FALSE,FALSE,NA,NA,NA,NA
"gbm01166.pdf","Salmonella","Salmonella enterica",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica",FALSE,FALSE,FALSE,"28901","Salmonella enterica","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. enterica",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. enterica",TRUE,FALSE,FALSE,"59201","Salmonella enterica subsp. enterica","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. enterica serovar Enteritidis",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. enterica serovar Enteritidis",TRUE,FALSE,FALSE,"149539","Salmonella enterica subsp. enterica serovar Enteritidis","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. enterica serovar Gallinarum",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. enterica serovar Gallinarum",TRUE,FALSE,FALSE,"594","Salmonella enterica subsp. enterica serovar Gallinarum","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. enterica serovar Paratyphi A",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. enterica serovar Paratyphi A",TRUE,FALSE,FALSE,"54388","Salmonella enterica subsp. enterica serovar Paratyphi A","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. enterica serovar Paratyphi B",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. enterica serovar Paratyphi B",TRUE,FALSE,FALSE,"57045","Salmonella enterica subsp. enterica serovar Paratyphi B","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. enterica serovar Typhimurium",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. enterica serovar Typhimurium",TRUE,FALSE,FALSE,"90371","Salmonella enterica subsp. enterica serovar Typhimurium","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. arizonae",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. arizonae",TRUE,FALSE,FALSE,"59203","Salmonella enterica subsp. arizonae","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. diarizonae",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. diarizonae",TRUE,FALSE,FALSE,"59204","Salmonella enterica subsp. diarizonae","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. houtenae",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. houtenae",TRUE,FALSE,FALSE,"59205","Salmonella enterica subsp. houtenae","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. indica",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. indica",TRUE,FALSE,FALSE,"59207","Salmonella enterica subsp. indica","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella enterica subsp. salamae",NA,NA,NA,NA,NA,NA,NA,NA,"Salmonella enterica subsp. salamae",TRUE,FALSE,FALSE,"59202","Salmonella enterica subsp. salamae","28901","Salmonella enterica"
"gbm01166.pdf","Salmonella","Salmonella bongori","AF029227","accession number (16S rRNA): AF029227.","AF029227","3335062","54736","Salmonella bongori","54736","Salmonella bongori","Salmonella bongori",FALSE,FALSE,FALSE,"54736","Salmonella bongori","54736","Salmonella bongori"
"gbm01167.pdf","Serratia","Serratia marcescens","AJ233431","accession number (16S rRNA): AJ233431, M59160.","AJ233431","4582213","911022","Serratia marcescens subsp. marcescens ATCC 13880","615","Serratia marcescens","Serratia marcescens",FALSE,FALSE,FALSE,"615","Serratia marcescens","615","Serratia marcescens"
"gbm01167.pdf","Serratia","Serratia entomophila","AJ233427","accession number (16S rRNA): AJ233427.","AJ233427","4582209","42906","Serratia entomophila","42906","Serratia entomophila","Serratia entomophila",FALSE,FALSE,FALSE,"42906","Serratia entomophila","42906","Serratia entomophila"
"gbm01167.pdf","Serratia","Serratia ficaria","AJ233428","accession number (16S rRNA): AJ233428, AB004745.","AJ233428","4582210","61651","Serratia ficaria","61651","Serratia ficaria","Serratia ficaria",FALSE,FALSE,FALSE,"61651","Serratia ficaria","61651","Serratia ficaria"
"gbm01167.pdf","Serratia","Serratia fonticola","AJ233429","accession number (16S rRNA): AJ233429.","AJ233429","4582211","47917","Serratia fonticola","47917","Serratia fonticola","Serratia fonticola",FALSE,FALSE,FALSE,"47917","Serratia fonticola","47917","Serratia fonticola"
"gbm01167.pdf","Serratia","Serratia grimesii","AJ233430","accession number (16S rRNA): AJ233430.","AJ233430","4582212","82995","Serratia grimesii","82995","Serratia grimesii","Serratia grimesii",FALSE,FALSE,FALSE,"82995","Serratia grimesii","82995","Serratia grimesii"
"gbm01167.pdf","Serratia","Serratia liquefaciens","AJ306725","accession number (16S rRNA): AJ306725, AB004752.","AJ306725","13785153","614","Serratia liquefaciens","614","Serratia liquefaciens","Serratia liquefaciens",FALSE,FALSE,FALSE,"614","Serratia liquefaciens","614","Serratia liquefaciens"
"gbm01167.pdf","Serratia","Serratia odorifera","AJ233432","accession number (16S rRNA): AJ233432.","AJ233432","4582214","667129","Serratia odorifera DSM 4582","618","Serratia odorifera","Serratia odorifera",FALSE,FALSE,FALSE,"618","Serratia odorifera","618","Serratia odorifera"
"gbm01167.pdf","Serratia","Serratia plymuthica","AJ233433","accession number (16S rRNA): AJ233433.","AJ233433","4582229","82996","Serratia plymuthica","82996","Serratia plymuthica","Serratia plymuthica",FALSE,FALSE,FALSE,"82996","Serratia plymuthica","82996","Serratia plymuthica"
"gbm01167.pdf","Serratia","Serratia proteamaculans",NA,NA,NA,NA,NA,NA,NA,NA,"Serratia proteamaculans",FALSE,FALSE,FALSE,"28151","Serratia proteamaculans","28151","Serratia proteamaculans"
"gbm01167.pdf","Serratia","Serratia proteamaculans subsp. proteamaculans","AJ233434","accession number (16S rRNA): AJ233434.","AJ233434","4582230","28151","Serratia proteamaculans","28151","Serratia proteamaculans","Serratia proteamaculans subsp. proteamaculans",TRUE,FALSE,FALSE,"28151","Serratia proteamaculans","28151","Serratia proteamaculans"
"gbm01167.pdf","Serratia","Serratia proteamaculans subsp. quinovora","AJ233435","accession number (16S rRNA): AJ233435.","AJ233435","4582259","137545","Serratia quinivorans","137545","Serratia quinivorans","Serratia proteamaculans subsp. quinovora",TRUE,FALSE,FALSE,"137545","Serratia quinivorans","137545","Serratia quinivorans"
"gbm01167.pdf","Serratia","Serratia rubidaea","AB004751","accession number (16Sr RNA): AB004751, AJ233436.","AB004751","2209043","61652","Serratia rubidaea","61652","Serratia rubidaea","Serratia rubidaea",FALSE,FALSE,FALSE,"61652","Serratia rubidaea","61652","Serratia rubidaea"
"gbm01168.pdf","Shigella","Shigella dysenteriae","X96966","accession number (16S rRNA): X96966.","X96966","1255974","622","Shigella dysenteriae","622","Shigella dysenteriae","Shigella dysenteriae",FALSE,FALSE,FALSE,"622","Shigella dysenteriae","622","Shigella dysenteriae"
"gbm01168.pdf","Shigella","Shigella boydii",NA,NA,NA,NA,NA,NA,NA,NA,"Shigella boydii",FALSE,FALSE,FALSE,"621","Shigella boydii","621","Shigella boydii"
"gbm01168.pdf","Shigella","Shigella flexneri","X96963","accession number (16S rRNA): X96963;","X96963","1255975","623","Shigella flexneri","623","Shigella flexneri","Shigella flexneri",FALSE,FALSE,FALSE,"623","Shigella flexneri","623","Shigella flexneri"
"gbm01168.pdf","Shigella","Shigella sonnei",NA,NA,NA,NA,NA,NA,NA,NA,"Shigella sonnei",FALSE,FALSE,FALSE,"624","Shigella sonnei","624","Shigella sonnei"
"gbm01169.pdf","Sodalis","Sodalis glossinidius","M99060","accession number (16S rRNA): M99060.","M99060","349232","31906","Glossina pallidipes S-endosymbiont","63612","Sodalis glossinidius","Sodalis glossinidius",FALSE,FALSE,FALSE,"63612","Sodalis glossinidius","63612","Sodalis glossinidius"
"gbm01170.pdf","Tatumella","Tatumella ptyseos","AJ233437","accession number (16S rRNA): AJ233437.","AJ233437","4582261","1005995","Tatumella ptyseos ATCC 33301","82987","Tatumella ptyseos","Tatumella ptyseos",FALSE,FALSE,FALSE,"82987","Tatumella ptyseos","82987","Tatumella ptyseos"
"gbm01171.pdf","Trabulsiella","Trabulsiella guamensis",NA,NA,NA,NA,NA,NA,NA,NA,"Trabulsiella guamensis",FALSE,FALSE,FALSE,"158852","Trabulsiella guamensis","158852","Trabulsiella guamensis"
"gbm01172.pdf","Wigglesworthia","Wigglesworthia glossinidia","L37339","accession number (16S rRNA): L37339.","L37339","565255","36868","Wigglesworthia glossinidia endosymbiont of Glossina morsitans","51229","Wigglesworthia glossinidia","Wigglesworthia glossinidia",FALSE,FALSE,FALSE,"51229","Wigglesworthia glossinidia","51229","Wigglesworthia glossinidia"
"gbm01173.pdf","Xenorhabdus","Xenorhabdus nematophila","D78009","accession number (16S rRNA): D78009, X82251.","D78009","1754500","628","Xenorhabdus nematophila","628","Xenorhabdus nematophila","Xenorhabdus nematophila",FALSE,FALSE,FALSE,"628","Xenorhabdus nematophila","628","Xenorhabdus nematophila"
"gbm01173.pdf","Xenorhabdus","Xenorhabdus beddingii","D78006","accession number (16S rRNA): D78006, X82254.","D78006","1754497","40578","Xenorhabdus beddingii","40578","Xenorhabdus beddingii","Xenorhabdus beddingii",FALSE,FALSE,FALSE,"40578","Xenorhabdus beddingii","40578","Xenorhabdus beddingii"
"gbm01173.pdf","Xenorhabdus","Xenorhabdus bovienii","X82254","accession number (16S rRNA): X82254, D78007.","X82254","861160","40578","Xenorhabdus beddingii","40578","Xenorhabdus beddingii","Xenorhabdus bovienii",FALSE,FALSE,FALSE,"40576","Xenorhabdus bovienii","40576","Xenorhabdus bovienii"
"gbm01173.pdf","Xenorhabdus","Xenorhabdus japonica","D78008","accession number (16S rRNA): D78008, Z76739.","D78008","1754499","53341","Xenorhabdus japonica","53341","Xenorhabdus japonica","Xenorhabdus japonica",FALSE,FALSE,FALSE,"53341","Xenorhabdus japonica","53341","Xenorhabdus japonica"
"gbm01173.pdf","Xenorhabdus","Xenorhabdus poinarii","D78010","accession number (16S rRNA): D78010, X82253 End notes 1.","D78010","1754501","40577","Xenorhabdus poinarii","40577","Xenorhabdus poinarii","Xenorhabdus poinarii",FALSE,FALSE,FALSE,"40577","Xenorhabdus poinarii","40577","Xenorhabdus poinarii"
"gbm01174.pdf","Yersinia","Yersinia pestis",NA,NA,NA,NA,NA,NA,NA,NA,"Yersinia pestis",FALSE,FALSE,FALSE,"632","Yersinia pestis","632","Yersinia pestis"
"gbm01174.pdf","Yersinia","Yersinia aldovae","X75277","accession number (16S rRNA): X75277.","X75277","436809","29483","Yersinia aldovae","29483","Yersinia aldovae","Yersinia aldovae",FALSE,FALSE,FALSE,"29483","Yersinia aldovae","29483","Yersinia aldovae"
"gbm01174.pdf","Yersinia","Yersinia bercovieri",NA,NA,NA,NA,NA,NA,NA,NA,"Yersinia bercovieri",FALSE,FALSE,FALSE,"634","Yersinia bercovieri","634","Yersinia bercovieri"
"gbm01174.pdf","Yersinia","Yersinia enterocolitica","M59292","accession number (16S rRNA): M59292.","M59292","176358","630","Yersinia enterocolitica","630","Yersinia enterocolitica","Yersinia enterocolitica",FALSE,FALSE,FALSE,"630","Yersinia enterocolitica","630","Yersinia enterocolitica"
"gbm01174.pdf","Yersinia","Yersinia frederiksenii",NA,NA,NA,NA,NA,NA,NA,NA,"Yersinia frederiksenii",FALSE,FALSE,FALSE,"29484","Yersinia frederiksenii","29484","Yersinia frederiksenii"
"gbm01174.pdf","Yersinia","Yersinia intermedia",NA,NA,NA,NA,NA,NA,NA,NA,"Yersinia intermedia",FALSE,FALSE,FALSE,"631","Yersinia intermedia","631","Yersinia intermedia"
"gbm01174.pdf","Yersinia","Yersinia kristensenii",NA,NA,NA,NA,NA,NA,NA,NA,"Yersinia kristensenii",FALSE,FALSE,FALSE,"28152","Yersinia kristensenii","28152","Yersinia kristensenii"
"gbm01174.pdf","Yersinia","Yersinia mollaretii",NA,NA,NA,NA,NA,NA,NA,NA,"Yersinia mollaretii",FALSE,FALSE,FALSE,"33060","Yersinia mollaretii","33060","Yersinia mollaretii"
"gbm01174.pdf","Yersinia","Yersinia pseudotuberculosis",NA,NA,NA,NA,NA,NA,NA,NA,"Yersinia pseudotuberculosis",FALSE,FALSE,FALSE,"633","Yersinia pseudotuberculosis","633","Yersinia pseudotuberculosis"
"gbm01174.pdf","Yersinia","Yersinia rohdei",NA,NA,NA,NA,NA,NA,NA,NA,"Yersinia rohdei",FALSE,FALSE,FALSE,"29485","Yersinia rohdei","29485","Yersinia rohdei"
"gbm01174.pdf","Yersinia","Yersinia ruckeri","X75275","accession number (16S rRNA): X75275.","X75275","436816","29486","Yersinia ruckeri","29486","Yersinia ruckeri","Yersinia ruckeri",FALSE,FALSE,FALSE,"29486","Yersinia ruckeri","29486","Yersinia ruckeri"
"gbm01175.pdf","Yokenella","Yokenella regensburgei",NA,NA,NA,NA,NA,NA,NA,NA,"Yokenella regensburgei",FALSE,FALSE,FALSE,"158877","Yokenella regensburgei","158877","Yokenella regensburgei"
"gbm01176.pdf","Coxiella","Coxiella burnetii",NA,NA,NA,NA,NA,NA,NA,NA,"Coxiella burnetii",FALSE,FALSE,FALSE,"777","Coxiella burnetii","777","Coxiella burnetii"
"gbm01177.pdf","Rickettsiella","Rickettsiella popilliae",NA,NA,NA,NA,NA,NA,NA,NA,"Rickettsiella popilliae",FALSE,FALSE,FALSE,"490179","Rickettsiella popilliae","490179","Rickettsiella popilliae"
"gbm01177.pdf","Rickettsiella","Rickettsiella chironomi",NA,NA,NA,NA,NA,NA,NA,NA,"Rickettsiella chironomi",FALSE,FALSE,FALSE,NA,NA,NA,NA
"gbm01177.pdf","Rickettsiella","Rickettsiella grylli",NA,NA,NA,NA,NA,NA,NA,NA,"Rickettsiella grylli",FALSE,FALSE,FALSE,"59196","Rickettsiella grylli","59196","Rickettsiella grylli"
"gbm01178.pdf","Legionella","Legionella pneumophila","M59157","accession number (16S rRNA): M59157, M36023.","M59157","175168","446","Legionella pneumophila","446","Legionella pneumophila","Legionella pneumophila",FALSE,FALSE,FALSE,"446","Legionella pneumophila","446","Legionella pneumophila"
"gbm01178.pdf","Legionella","Legionella pneumophila subsp. pneumophila","M59157","accession number (16S rRNA): M59157, M36023.","M59157","175168","446","Legionella pneumophila","446","Legionella pneumophila","Legionella pneumophila subsp. pneumophila",TRUE,FALSE,FALSE,"91891","Legionella pneumophila subsp. pneumophila","446","Legionella pneumophila"
"gbm01178.pdf","Legionella","Legionella pneumophila subsp. fraseri","M36025","accession number (16S rRNA): M36025.","M36025","175181","446","Legionella pneumophila","446","Legionella pneumophila","Legionella pneumophila subsp. fraseri",TRUE,FALSE,FALSE,"91892","Legionella pneumophila subsp. fraseri","446","Legionella pneumophila"
"gbm01178.pdf","Legionella","Legionella pneumophila subsp. pascullei",NA,NA,NA,NA,NA,NA,NA,NA,"Legionella pneumophila subsp. pascullei",TRUE,FALSE,FALSE,"91890","Legionella pneumophila subsp. pascullei","446","Legionella pneumophila"
"gbm01178.pdf","Legionella","Legionella adelaidensis",NA,NA,NA,NA,NA,NA,NA,NA,"Legionella adelaidensis",FALSE,FALSE,FALSE,"45056","Legionella adelaidensis","45056","Legionella adelaidensis"
"gbm01178.pdf","Legionella","Legionella anisa","X73394","accession number (16S rRNA): X73394, Z32635.","X73394","405759","28082","Legionella anisa","28082","Legionella anisa","Legionella anisa",FALSE,FALSE,FALSE,"28082","Legionella anisa","28082","Legionella anisa"
"gbm01178.pdf","Legionella","Legionella birminghamensis",NA,NA,NA,NA,NA,NA,NA,NA,"Legionella birminghamensis",FALSE,FALSE,FALSE,"28083","Legionella birminghamensis","28083","Legionella birminghamensis"
"gbm01178.pdf","Legionella","Legionella bozemanii","M36031","accession number (16S rRNA): M36031.","M36031","175183","447","Fluoribacter bozemanae","447","Fluoribacter bozemanae","Legionella bozemanii",FALSE,FALSE,FALSE,"447","Fluoribacter bozemanae","447","Fluoribacter bozemanae"
"gbm01178.pdf","Legionella","Legionella brunensis","Z32636","accession number (16S rRNA): Z32636.","Z32636","840793","29422","Legionella brunensis","29422","Legionella brunensis","Legionella brunensis",FALSE,FALSE,FALSE,"29422","Legionella brunensis","29422","Legionella brunensis"
"gbm01178.pdf","Legionella","Legionella cherrii","X73404","accession number (16S rRNA): X73404.","X73404","405761","28084","Legionella cherrii","28084","Legionella cherrii","Legionella cherrii",FALSE,FALSE,FALSE,"28084","Legionella cherrii","28084","Legionella cherrii"
"gbm01178.pdf","Legionella","Legionella cincinnatiensis","X73407","accession number (16S rRNA): X73407.","X73407","405762","28085","Legionella cincinnatiensis","28085","Legionella cincinnatiensis","Legionella cincinnatiensis",FALSE,FALSE,FALSE,"28085","Legionella cincinnatiensis","28085","Legionella cincinnatiensis"
"gbm01178.pdf","Legionella","Legionella dumoffii","Z32637","accession number (16S rRNA): Z32637, X73405.","Z32637","840794","463","Fluoribacter dumoffii","463","Fluoribacter dumoffii","Legionella dumoffii",FALSE,FALSE,FALSE,"463","Fluoribacter dumoffii","463","Fluoribacter dumoffii"
"gbm01178.pdf","Legionella","Legionella erythra","Z32638","accession number (16S rRNA): Z32638.","Z32638","840795","448","Legionella erythra","448","Legionella erythra","Legionella erythra",FALSE,FALSE,FALSE,"448","Legionella erythra","448","Legionella erythra"
"gbm01178.pdf","Legionella","Legionella fairfieldensis",NA,NA,NA,NA,NA,NA,NA,NA,"Legionella fairfieldensis",FALSE,FALSE,FALSE,"45064","Legionella fairfieldensis","45064","Legionella fairfieldensis"
"gbm01178.pdf","Legionella","Legionella feeleii","X73395","accession number (16S rRNA): X73395.","X73395","405764","453","Legionella feeleii","453","Legionella feeleii","Legionella feeleii",FALSE,FALSE,FALSE,"453","Legionella feeleii","453","Legionella feeleii"
"gbm01178.pdf","Legionella","Legionella geestiana",NA,NA,NA,NA,NA,NA,NA,NA,"Legionella geestiana",FALSE,FALSE,FALSE,"45065","Legionella geestiana","45065","Legionella geestiana"
"gbm01178.pdf","Legionella","Legionella gormanii","Z32639","accession number (16S rRNA): Z32639.","Z32639","840802","464","Fluoribacter gormanii","464","Fluoribacter gormanii","Legionella gormanii",FALSE,FALSE,FALSE,"464","Fluoribacter gormanii","464","Fluoribacter gormanii"
"gbm01178.pdf","Legionella","Legionella gratiana",NA,NA,NA,NA,NA,NA,NA,NA,"Legionella gratiana",FALSE,FALSE,FALSE,"45066","Legionella gratiana","45066","Legionella gratiana"
"gbm01178.pdf","Legionella","Legionella hackeliae","M36028","accession number (16S rRNA): M36028.","M36028","175186","449","Legionella hackeliae","449","Legionella hackeliae","Legionella hackeliae",FALSE,FALSE,FALSE,"449","Legionella hackeliae","449","Legionella hackeliae"
"gbm01178.pdf","Legionella","Legionella israelensis","X73408","accession number (16S rRNA): X73408, Z32640.","X73408","405766","454","Legionella israelensis","454","Legionella israelensis","Legionella israelensis",FALSE,FALSE,FALSE,"454","Legionella israelensis","454","Legionella israelensis"
"gbm01178.pdf","Legionella","Legionella jamestowniensis","X73409","accession number (16S rRNA): X73409.","X73409","405768","455","Legionella jamestowniensis","455","Legionella jamestowniensis","Legionella jamestowniensis",FALSE,FALSE,FALSE,"455","Legionella jamestowniensis","455","Legionella jamestowniensis"
